,Average Daily Returns,Beta Alpha,Sharpe Ratio,Piotroski F-Score,Revenue Growth,Earning per Share,Price to Earning,Debt to Equity,Free Cash Flow,Return on Equity,Dividend Yield
MNCN.JK,-0.000809010648886942,"{'beta': array([-0.022]), 'alpha': array([-0.001])}",-0.57,"{'net_income': 1747519000000.0, 'roa': 0.09234779359871607, 'op_revenue_v_net_income_margin': 6208719000000.0, 'current_ratio': 0.23575926631995006, 'percent_shares_outstanding': 4.287930436110075}",-20.53996452569091,132.11555978263226,2.52808980675346,0.10840098574174613,,12.342940003369108,109.88023952095809
MOLI.JK,-0.0003415817580512605,"{'beta': array([-0.056]), 'alpha': array([-0.])}",-0.14,"{'net_income': 66091149000.0, 'roa': 0.028992677729769562, 'op_revenue_v_net_income_margin': 1406550566000.0, 'current_ratio': 0.39024378454186204}",-8.648119382317793,24.262180640805408,13.931146791955454,0.43402577840666345,,5.484241605275878,5.281065088757397
MORA.JK,2.5130933834645992e-05,,0.02,"{'net_income': 578003431371.0, 'roa': 0.043149002249282996, 'op_revenue_v_net_income_margin': 3187684703423.0, 'current_ratio': 0.7605573023703024}",-9.91334181969618,24.443302579378315,19.228170926318167,2.2616943913547414,,19.674990880103874,0.0
MPIX.JK,,,,{},,,0.0,0.0,,,
MPMX.JK,0.0010810838761274482,"{'beta': array([-0.006]), 'alpha': array([0.001])}",0.75,"{'net_income': 118331000000.0, 'roa': 0.012848325888034078, 'op_revenue_v_net_income_margin': 11063340000000.0, 'lt_debt_decreased_percent': 24.92925250114244, 'current_ratio': 0.3133560003987041, 'percent_shares_outstanding': 0.1317833335704431}",-6.142129943002036,27.101288390179356,37.63658706239278,0.0020810169481126233,,1.871191687443893,83.23529411764706
MPOW.JK,0.0009741249777388066,"{'beta': array([0.1]), 'alpha': array([0.001])}",0.34,{},,,0.0,0.0,,,0.0
MPPA.JK,0.00025209680499374505,"{'beta': array([0.148]), 'alpha': array([0.])}",0.08,"{'op_revenue_v_net_income_margin': 7151904000000.0, 'lt_debt_decreased_percent': 8.763239653078235, 'current_ratio': 0.9590436648973919, 'percent_shares_outstanding': 0.17228981563696077}",1.372936920811958,-31.258002097894643,-1.695565821321951,8.266604030428216,,-219.44590329025377,2699.811320754717
MPRO.JK,0.0025522213925781097,"{'beta': array([-0.141]), 'alpha': array([0.003])}",0.69,"{'net_income': 12800231000.0, 'roa': 0.007230793198417245, 'op_revenue_v_net_income_margin': 114395257000.0, 'current_ratio': 0.2269843830028484}",89.96057969064778,1.2874257527609891,1402.0225990734075,0.3344703081229132,,1.2961246556984198,0.0
MPXL.JK,0.002962223168624465,,0.74,{},,,0.0,0.0,,,0.0
MRAT.JK,0.002133710734027387,"{'beta': array([0.092]), 'alpha': array([0.002])}",0.74,"{'op_revenue_v_net_income_margin': 325174709261.0, 'lt_debt_decreased_percent': 82.44719062928662, 'current_ratio': 0.3883153081885798}",-2.5661600172393393,-15.808901369158878,-23.531046928139098,0.40121979118167256,,-1.976269698054794,31.149193548387093
MREI.JK,-0.0006840516126179768,"{'beta': array([-0.239]), 'alpha': array([-0.001])}",-0.28,"{'net_income': 105182858790.0, 'roa': 0.025023606706544174, 'op_revenue_v_net_income_margin': 1889659747416.0, 'current_ratio': 0.58228516244187}",4.289478820672022,203.13728058757184,7.630307915497569,0.0,,5.990595606521121,31.58896129032258
MSIE.JK,-0.009534761108151914,,-3.26,{},,,0.0,0.0,,,0.0
MSIN.JK,0.004552875903100351,"{'beta': array([0.235]), 'alpha': array([0.004])}",1.58,"{'net_income': 234871000000.0, 'roa': 0.05742933717775144, 'op_revenue_v_net_income_margin': 1754313000000.0, 'lt_debt_decreased_percent': 20.10288592600793, 'current_ratio': 0.34533621827700983, 'percent_shares_outstanding': 7.835502113294465}",-35.45958485760405,19.354522789468476,149.83577903444868,0.10871707612133617,,8.805026495193001,0.43103448275862066
MSJA.JK,0.0010022711954224162,,0.22,"{'net_income': 14883141.0, 'roa': 0.1520446144505682, 'op_revenue_v_net_income_margin': 58477905.0, 'current_ratio': 0.36849674220197703}",-5.824388403850896,0.0025301352006577614,125684.98312553782,0.2731874032309962,,24.62531139356846,0.0
MSKY.JK,-0.0010429955715629629,"{'beta': array([-0.14]), 'alpha': array([-0.001])}",-0.34,"{'op_revenue_v_net_income_margin': 2215459000000.0, 'current_ratio': 0.42152021951509383}",37.98627785662887,-20.065283290897078,-4.186335113350125,0.08120877340857191,,-7.536211577987519,4.761904761904762
MSTI.JK,-0.0016958259415096734,,-2.36,"{'net_income': 312810316486.0, 'roa': 0.16635614065045828, 'op_revenue_v_net_income_margin': 2584660260325.0, 'current_ratio': 0.43062829911762535}",-6.957133478523849,,0.0,0.0,,29.217493667607737,0.0
MTDL.JK,0.0011096545132017858,"{'beta': array([0.143]), 'alpha': array([0.001])}",0.71,"{'net_income': 364934000000.0, 'roa': 0.06239678090648314, 'op_revenue_v_net_income_margin': 13656753000000.0, 'current_ratio': 0.415978482382887}",-24.20950210931145,29.72525676319275,19.848440829300642,0.3513149740907001,,15.622723057915561,31.322310169491523
MTEL.JK,-0.00013743369615115933,,-0.15,"{'net_income': 601964452000.0, 'roa': 0.023806976716548696, 'op_revenue_v_net_income_margin': 5584765787000.0, 'lt_debt_decreased_percent': 44.862506442457224, 'current_ratio': 0.677157244542698}",-9.94004878228512,7.28595857581919,86.46768897243786,2.2530902769653935,,7.374170959117997,0.0
MTFN.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,{'op_revenue_v_net_income_margin': 794808816802.0},114.90427537446277,-348.24951586708204,-0.1435752175433999,-10.641718434914386,,275.0499926522132,
MTLA.JK,0.00022739087030682425,"{'beta': array([0.003]), 'alpha': array([0.])}",0.16,"{'net_income': 272299000000.0, 'roa': 0.045899667980506646, 'op_revenue_v_net_income_margin': 838351000000.0, 'current_ratio': 0.3127772974654963}",-7.374357212315504,35.57078665105255,10.907827364242982,0.22006217409388829,,7.1856921076638605,15.413608247422678
MTMH.JK,-0.00022007155602559342,,-0.15,"{'net_income': 15398102771.0, 'roa': 0.019113108403110084, 'op_revenue_v_net_income_margin': 553378865494.0, 'current_ratio': 0.9373320572073401}",-42.148100189902664,7.443983125064084,175.30937108199927,11.334799984879403,,36.375497111500515,0.0
MTPS.JK,-0.0016960479529348432,"{'beta': array([0.062]), 'alpha': array([-0.002])}",-0.46,"{'op_revenue_v_net_income_margin': 155078888265.0, 'current_ratio': 0.3599876196617001}",129.34593792637614,-13.987583766983706,-0.5719358063029586,0.1737780834914168,,-8.594369071784946,0.0
MTRA.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,{},,,0.0,0.0,,,
MTSM.JK,0.0013141823301847004,"{'beta': array([-0.195]), 'alpha': array([0.001])}",0.34,{},,,0.0,0.0,,,2.6548672566371683
MTWI.JK,0.001471182670299618,"{'beta': array([-0.045]), 'alpha': array([0.001])}",0.51,{},,,0.0,0.0,,,0.0
MUTU.JK,-0.0025320628652633266,,-0.78,{},,,0.0,0.0,,,0.0
MYOH.JK,0.0007681508846472911,"{'beta': array([-0.037]), 'alpha': array([0.001])}",0.84,"{'net_income': 22509492.0, 'roa': 0.14896209361226134, 'op_revenue_v_net_income_margin': 150962316.0, 'lt_debt_decreased_percent': 82.39824862384356, 'current_ratio': 0.14599499424451348}",7.973406589583118,0.010202325667136747,188192.38501517492,0.0066313022747698045,,17.45329902360661,29.1211875
MYOR.JK,0.00026565734240155414,"{'beta': array([0.114]), 'alpha': array([0.])}",0.21,"{'net_income': 2060631850945.0, 'roa': 0.10419071153248234, 'op_revenue_v_net_income_margin': 22416321891706.0, 'current_ratio': 0.43008632250239326}",-12.283314216828842,92.16241767168049,25.606967130650446,0.38755636200933336,,18.71418371345714,51.79661016949153
MYRX.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,{},,,0.0,0.0,,,
MYTX.JK,0.0009876261976757177,"{'beta': array([0.035]), 'alpha': array([0.001])}",0.36,"{'op_revenue_v_net_income_margin': 1499572000000.0, 'lt_debt_decreased_percent': 1.445564970521672, 'current_ratio': 0.9913261889935223}",-18.462203409339157,-207.80036609253438,-0.24542786405529954,72.04989336597308,,-399.97120023039815,0.0
NANO.JK,-0.003079950174983443,,-1.22,{},,,0.0,0.0,,,0.0
NASA.JK,-0.0016690078735116397,"{'beta': array([-0.145]), 'alpha': array([-0.002])}",-0.75,"{'op_revenue_v_net_income_margin': 7184961752.0, 'lt_debt_decreased_percent': 100.0, 'current_ratio': 0.05167431118502229}",-84.45471813021558,-0.5930620525622365,-30.35095555723667,0.0,,-0.6045973564023084,0.0
NASI.JK,-0.0011408286777290226,,-0.37,{},,,0.0,0.0,,,0.0
NATO.JK,0.00015336356185728902,"{'beta': array([0.013]), 'alpha': array([0.])}",0.07,"{'net_income': 900703102.0, 'roa': 0.0011136695373379648, 'op_revenue_v_net_income_margin': 727778076.0, 'current_ratio': 0.00145298806071085, 'percent_shares_outstanding': 0.0002299680803154682}",-9.837086238990693,0.11257226812265345,1527.9073866806777,0.0,,0.1115326729836982,0.0
NAYZ.JK,-0.005581822938834945,,-1.59,{},,,0.0,0.0,,,0.0
NCKL.JK,-0.0017933942778425146,,-0.89,{'current_ratio': 0.5839724057381589},-50.5219189507305,1.2766520923406877,751.966808936866,2.2612572190221036,,2.054742719339294,0.0
NELY.JK,0.0020509376341989577,"{'beta': array([0.012]), 'alpha': array([0.002])}",0.9,{},,,0.0,0.0,,,13.333333333333334
NETV.JK,-0.0021941188939453298,,-0.75,"{'op_revenue_v_net_income_margin': 1058877542682.0, 'current_ratio': 0.9715735718408003}",-8.91611273788838,-26.111028666295645,-2.1446876228313942,14.975630836470904,,-792.4218263307272,0.0
NFCX.JK,0.0015760899128414612,"{'beta': array([0.19]), 'alpha': array([0.001])}",0.59,"{'net_income': 23949985980.0, 'roa': 0.01705848776575617, 'op_revenue_v_net_income_margin': 7573316316298.0, 'current_ratio': 0.2917512812860695}",-14.501922747961416,36.155723059088395,47.29541702721281,0.2811274726544443,,5.207241585055221,0.0
NICE.JK,0.0069877374835114045,,0.85,"{'op_revenue_v_net_income_margin': 117353811466.0, 'current_ratio': 0.9521582760353569}",-60.03595951660117,-2.2708313689091812,-431.56000635606586,2.181596612531112,,-331.40566862613144,0.0
NICK.JK,0.0003123627844591006,"{'beta': array([0.057]), 'alpha': array([0.])}",0.14,{},,,0.0,0.0,,,0.0
NICL.JK,0.001907982264348373,,0.56,"{'net_income': 45362083994.0, 'roa': 0.10869143683888967, 'op_revenue_v_net_income_margin': 374084854860.0, 'current_ratio': 0.16833284661715361, 'percent_shares_outstanding': 10.765292432496185}",-62.95512483566793,4.265117580572328,42.90620282863188,0.019336858249405054,,13.08778001972841,0.0
NIKL.JK,-0.00016168012439477973,"{'beta': array([0.072]), 'alpha': array([-0.])}",-0.07,"{'net_income': 2718077.0, 'roa': 0.020603181920457476, 'op_revenue_v_net_income_margin': 142011733.0, 'current_ratio': 0.6332382915312831}",-31.32189468321863,0.0010771700250719399,399194.17547037854,1.1256857331096997,,5.617593506824563,3.8325581395348842
NINE.JK,-0.00552197691565016,,-1.54,{},,,0.0,0.0,,,0.0
NIPS.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,{},,,0.0,0.0,,,
NIRO.JK,0.00021558006125429186,"{'beta': array([0.194]), 'alpha': array([0.])}",0.14,"{'net_income': 57560927379.0, 'roa': 0.005425981186075769, 'op_revenue_v_net_income_margin': 471634216021.0, 'lt_debt_decreased_percent': 37.94227824236106, 'current_ratio': 0.37885712393467186}",-27.76977758937621,2.59296296080343,53.60662766927099,1.3431256847957072,,2.403880673194999,0.0
NISP.JK,0.0007070117428432371,"{'beta': array([-0.055]), 'alpha': array([0.001])}",0.73,"{'net_income': 2101670000000.0, 'operating_cashflow': 5285278000000.0, 'roa': 0.010187583738412349, 'op_revenue_v_net_income_margin': 7385696000000.0, 'current_ratio': 0.8554061034274822}",-2.2387261497764057,91.59479091729027,14.848005944225307,0.7311473597311468,5641522000000.0,7.045677001267181,0.8088235294117648
NOBU.JK,0.000867150016955183,"{'beta': array([-0.089]), 'alpha': array([0.001])}",0.37,"{'net_income': 53607000000.0, 'roa': 0.003902115121531374, 'op_revenue_v_net_income_margin': 473810000000.0, 'current_ratio': 0.8893680811103037}",-10.412016700808882,7.168206264777841,109.51135765403772,3.2690140927325912,-808012000000.0,3.52711510447714,0.0
NPGF.JK,-0.0006463214644940729,,-0.25,{},,,0.0,0.0,,,0.0
NRCA.JK,0.00010129357115966845,"{'beta': array([0.013]), 'alpha': array([0.])}",0.09,"{'net_income': 55123217206.0, 'roa': 0.024813968161966522, 'op_revenue_v_net_income_margin': 2030616912096.0, 'current_ratio': 0.48090183872324926}",24.91605679665897,22.805705953644406,16.224009936463865,0.13069683885983074,,4.780207815222682,66.05945945945946
NSSS.JK,0.002275651314763601,,1.02,"{'net_income': 19433000000.0, 'roa': 0.007053341599071992, 'op_revenue_v_net_income_margin': 727440000000.0, 'current_ratio': 0.8862493049375206}",-34.86331828637114,0.8168935811430313,211.77789126207998,6.748539246673516,,6.200820692163857,0.0
NTBK.JK,-0.0016237621645828015,,-0.89,{},,,0.0,0.0,,,0.0
NUSA.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,{},,,0.0,0.0,,,
NZIA.JK,0.0004610454924746968,"{'beta': array([-0.105]), 'alpha': array([0.001])}",0.12,{},,,0.0,0.0,,,1.282051282051282
OASA.JK,0.0019406943284556641,"{'beta': array([-0.23]), 'alpha': array([0.002])}",0.6,{},,,0.0,0.0,,,
OBMD.JK,0.0016312517948314789,,0.61,{},,,0.0,0.0,,,0.0
OCAP.JK,-0.000232629625773645,"{'beta': array([-0.005]), 'alpha': array([-0.])}",-1.18,{},,,0.0,0.0,,,
OILS.JK,-0.0010662007646144247,,-0.44,{},,,0.0,0.0,,,0.0
OKAS.JK,0.0013913289981500473,"{'beta': array([0.035]), 'alpha': array([0.001])}",0.42,{},,,0.0,0.0,,,6.363636363636364
OLIV.JK,-0.004923064846591016,,-1.74,{},,,0.0,0.0,,,0.0
OMED.JK,-0.00030411684280502764,,-0.15,"{'net_income': 685509984683.0, 'roa': 0.4839182704582498, 'op_revenue_v_net_income_margin': 1309029572508.0, 'lt_debt_decreased_percent': 5.365053386402194, 'current_ratio': 0.32897115326980036}",-10.421119366137388,25.334086081762123,7.815557244140698,0.2100445833691448,,73.01499158178012,0.0
OMRE.JK,0.002208673450051202,"{'beta': array([0.074]), 'alpha': array([0.002])}",0.66,"{'op_revenue_v_net_income_margin': 296403480373.0, 'current_ratio': 0.13982788238784236}",-14.625952879571075,-75.94312689905637,-6.320519309640965,0.016805378929091102,,-6.328136666104195,0.0
OPMS.JK,-9.721427780282546e-05,"{'beta': array([0.092]), 'alpha': array([-0.])}",-0.04,{},,,0.0,0.0,,,0.0
PACK.JK,-0.003913297563817581,,-1.14,{},,,0.0,0.0,,,0.0
PADA.JK,-0.0014415278687280595,,-0.42,{},,,0.0,0.0,,,0.0
PADI.JK,-0.0015458040503520782,"{'beta': array([0.098]), 'alpha': array([-0.002])}",-0.74,"{'op_revenue_v_net_income_margin': 80114150368.0, 'current_ratio': 0.11890173410331362}",-44.426020186996325,-6.771445537712244,-1.033752684122595,0.03441907129456771,,-25.970129531371388,3.214285714285715
PALM.JK,0.0017238615516847386,"{'beta': array([-0.063]), 'alpha': array([0.002])}",0.72,"{'net_income': 1993617292000.0, 'roa': 0.4930297963158249, 'current_ratio': 0.04764928009005131}",-26.87510704230792,281.63925269865024,1.5764847965815096,0.6862912152597567,,51.76981140047874,40.99099099099099
PAMG.JK,0.0007369621678526078,"{'beta': array([-0.043]), 'alpha': array([0.001])}",0.28,{},,,0.0,0.0,,,0.0
PANI.JK,0.009720990732248462,"{'beta': array([0.159]), 'alpha': array([0.01])}",2.57,"{'net_income': 1661181000.0, 'roa': 0.00012493596060035372, 'op_revenue_v_net_income_margin': 314521649000.0, 'lt_debt_decreased_percent': 67.78288756200165, 'current_ratio': 0.9643342071061668, 'percent_shares_outstanding': 91.93370165693683}",-45.27247135736285,0.10630061339037614,50093.78431754276,1.7319932788375838,,0.35050226227828934,0.0
PANR.JK,0.002542060583185473,"{'beta': array([0.291]), 'alpha': array([0.002])}",0.92,{},,,0.0,0.0,,,7.141255605381167
PANS.JK,0.0007852524885184933,"{'beta': array([0.05]), 'alpha': array([0.001])}",0.57,"{'net_income': 83597990926.0, 'roa': 0.028184760263435343, 'op_revenue_v_net_income_margin': 208277284349.0, 'current_ratio': 0.5382771631133547}",-20.46473523402748,117.50714669497191,13.658743703191947,0.0879617679329401,,6.211631761367483,117.38317757009347
PBID.JK,0.0006709688311181934,"{'beta': array([0.02]), 'alpha': array([0.001])}",0.66,"{'net_income': 371602077000.0, 'roa': 0.1537291588390962, 'op_revenue_v_net_income_margin': 3498950383000.0, 'current_ratio': 0.1953644735443529}",-12.855086592813002,198.18776763519085,7.316294125019113,0.08852287971382218,,19.166158202403487,21.448275862068968
PBRX.JK,-0.000911076859309477,"{'beta': array([0.109]), 'alpha': array([-0.001])}",-0.4,"{'net_income': 23711738.0, 'roa': 0.034209964264547636, 'op_revenue_v_net_income_margin': 661180563.0, 'current_ratio': 0.5957644425126873}",-0.6603121921630769,0.0011037956231329709,45298.24086281655,1.1938045825665617,,8.54907046345253,82.0
PBSA.JK,0.0005528238916509015,"{'beta': array([-0.123]), 'alpha': array([0.001])}",0.24,"{'net_income': 43118874545.0, 'roa': 0.06140272167326543, 'op_revenue_v_net_income_margin': 509483496179.0, 'current_ratio': 0.23669565890030925}",97.95516164041277,14.372958181666666,20.31592914341452,0.006616085872457034,,8.04718133851363,59.24657534246576
PCAR.JK,-9.099283078084321e-05,"{'beta': array([-0.172]), 'alpha': array([0.])}",-0.02,"{'op_revenue_v_net_income_margin': 62550792013.0, 'current_ratio': 0.3839425062784715}",-71.20522428557665,-13.670206467270017,-3.6575892339090004,0.42771177435709096,,-24.121524677909235,0.0
PDES.JK,0.00016148931545388387,"{'beta': array([-0.129]), 'alpha': array([0.])}",0.06,{},,,0.0,0.0,,,16.495327102803735
PDPP.JK,0.002485319285803293,,1.27,{},,,0.0,0.0,,,0.0
PEGE.JK,0.0018630335745431202,"{'beta': array([-0.104]), 'alpha': array([0.002])}",0.52,{'current_ratio': 0.05961978393964709},-83.26700393964448,-2.5626318216133797,-46.82685939818327,0.0,,-1.4642301024096491,79.623025
PEHA.JK,-0.0004713488402481525,"{'beta': array([0.004]), 'alpha': array([-0.])}",-0.21,"{'net_income': 48487862000.0, 'roa': 0.025306957665148847, 'op_revenue_v_net_income_margin': 932068791000.0, 'lt_debt_decreased_percent': 91.48622504232792, 'current_ratio': 0.6133021071685223}",-6.741934515065373,57.72364523809524,8.835200859134602,1.1815493778747392,,6.737675626078627,42.81950980392157
PEVE.JK,-7.798571119875853e-05,,-0.04,{},,,0.0,0.0,,,0.0
PGAS.JK,0.0003019159177626099,"{'beta': array([-0.026]), 'alpha': array([0.])}",0.2,"{'op_revenue_v_net_income_margin': 3150309689.0, 'current_ratio': 0.607719114417116}",-4.959151661358654,-0.01092232668161738,-107120.0334969972,0.7051647200997593,,-11.856577521653735,187.08341025641022
PGEO.JK,0.0019706232802147467,,0.85,"{'net_income': 72866000.0, 'roa': 0.028559602973465978, 'op_revenue_v_net_income_margin': 281095000.0, 'lt_debt_decreased_percent': 13.415499286862204, 'current_ratio': 0.5991096534170323}",-4.029835368631109,0.001756840150000805,680198.480208602,0.7144363813744974,,7.123033775415142,0.0
PGJO.JK,0.0011208152737568048,"{'beta': array([-0.024]), 'alpha': array([0.001])}",0.49,{},,,0.0,0.0,,,0.0
PGLI.JK,0.0011486339502175908,"{'beta': array([0.038]), 'alpha': array([0.001])}",0.31,"{'op_revenue_v_net_income_margin': 18620677947.0, 'current_ratio': 0.3285629862261996}",-7.894660707651098,-10.811606209016393,-12.486581308096117,0.3718423038035373,,-8.962847693731533,22.88888888888889
PGUN.JK,0.0023634959240662074,,0.74,"{'net_income': 172151655670.0, 'roa': 0.07333348841575942, 'op_revenue_v_net_income_margin': 835153405194.0, 'lt_debt_decreased_percent': 17.692424735567553, 'current_ratio': 0.39120111564911736}",-21.901910490230982,5.461196936380762,74.70889710679235,0.5666585481106994,,2.9568812119812087,0.0
